Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-07-20 15:00:00,Belgium,Belgium,BE,57.0,92.48,88.22,40.98,entsoe.eu,false,
2024-07-20 16:00:00,Belgium,Belgium,BE,68.77,105.31,85.86,34.55,entsoe.eu,false,
2024-07-20 17:00:00,Belgium,Belgium,BE,79.23,111.4,84.75,29.96,entsoe.eu,false,
2024-07-20 18:00:00,Belgium,Belgium,BE,81.55,112.17,84.35,23.35,entsoe.eu,false,
2024-07-20 19:00:00,Belgium,Belgium,BE,81.99,111.5,84.1,19.68,entsoe.eu,false,
2024-07-20 20:00:00,Belgium,Belgium,BE,103.06,139.04,79.33,18.94,entsoe.eu,false,
2024-07-20 21:00:00,Belgium,Belgium,BE,96.43,136.03,78.91,14.83,entsoe.eu,false,
2024-07-20 22:00:00,Belgium,Belgium,BE,76.38,108.68,84.3,16.2,entsoe.eu,false,
2024-07-20 23:00:00,Belgium,Belgium,BE,43.4,64.81,91.28,17.41,entsoe.eu,false,
2024-07-21 00:00:00,Belgium,Belgium,BE,64.58,95.23,86.51,18.11,entsoe.eu,false,
2024-07-21 01:00:00,Belgium,Belgium,BE,43.96,66.87,90.97,16.89,entsoe.eu,false,
2024-07-21 02:00:00,Belgium,Belgium,BE,41.68,64.18,91.34,15.99,entsoe.eu,false,
2024-07-21 03:00:00,Belgium,Belgium,BE,44.21,67.18,90.79,14.84,entsoe.eu,false,
2024-07-21 04:00:00,Belgium,Belgium,BE,45.31,68.92,90.23,15.53,entsoe.eu,false,
2024-07-21 05:00:00,Belgium,Belgium,BE,36.32,58.84,92.23,22.65,entsoe.eu,false,
2024-07-21 06:00:00,Belgium,Belgium,BE,57.1,89.02,87.74,26.74,entsoe.eu,false,
2024-07-21 07:00:00,Belgium,Belgium,BE,58.5,91.06,87.8,30.98,entsoe.eu,false,
2024-07-21 08:00:00,Belgium,Belgium,BE,62.89,97.43,86.79,31.48,entsoe.eu,false,
2024-07-21 09:00:00,Belgium,Belgium,BE,67.25,102.92,85.55,30.75,entsoe.eu,false,
2024-07-21 10:00:00,Belgium,Belgium,BE,72.74,110.9,83.94,30.85,entsoe.eu,false,
2024-07-21 11:00:00,Belgium,Belgium,BE,58.27,93.29,87.6,34.52,entsoe.eu,false,
2024-07-21 12:00:00,Belgium,Belgium,BE,52.0,86.9,89.07,41.14,entsoe.eu,false,
2024-07-21 13:00:00,Belgium,Belgium,BE,53.59,88.82,88.65,40.09,entsoe.eu,false,
2024-07-21 14:00:00,Belgium,Belgium,BE,55.48,89.78,88.2,37.56,entsoe.eu,false,
2024-07-21 15:00:00,Belgium,Belgium,BE,63.55,98.59,86.79,34.79,entsoe.eu,false,
2024-07-21 16:00:00,Belgium,Belgium,BE,65.6,100.55,86.2,30.41,entsoe.eu,false,
2024-07-21 17:00:00,Belgium,Belgium,BE,64.33,97.36,86.55,25.68,entsoe.eu,false,
2024-07-21 18:00:00,Belgium,Belgium,BE,65.62,97.15,86.24,19.85,entsoe.eu,false,
2024-07-21 19:00:00,Belgium,Belgium,BE,74.39,101.78,86.42,20.58,entsoe.eu,false,
2024-07-21 20:00:00,Belgium,Belgium,BE,77.16,106.01,85.57,19.2,entsoe.eu,false,
2024-07-21 21:00:00,Belgium,Belgium,BE,68.93,100.06,85.41,15.46,entsoe.eu,false,
2024-07-21 22:00:00,Belgium,Belgium,BE,67.24,97.9,85.87,15.44,entsoe.eu,false,
2024-07-21 23:00:00,Belgium,Belgium,BE,47.02,70.63,89.95,13.34,entsoe.eu,false,
2024-07-22 00:00:00,Belgium,Belgium,BE,67.37,99.17,85.36,14.2,entsoe.eu,false,
2024-07-22 01:00:00,Belgium,Belgium,BE,47.34,71.04,89.77,14.03,entsoe.eu,false,
2024-07-22 02:00:00,Belgium,Belgium,BE,54.59,80.04,88.25,13.33,entsoe.eu,false,
2024-07-22 03:00:00,Belgium,Belgium,BE,52.32,77.45,88.72,13.64,entsoe.eu,false,
2024-07-22 04:00:00,Belgium,Belgium,BE,82.84,118.64,82.04,17.38,entsoe.eu,false,
2024-07-22 05:00:00,Belgium,Belgium,BE,69.08,96.42,86.65,30.4,entsoe.eu,false,
2024-07-22 06:00:00,Belgium,Belgium,BE,66.2,95.08,87.37,39.97,entsoe.eu,false,
2024-07-22 07:00:00,Belgium,Belgium,BE,47.89,79.15,90.05,45.37,entsoe.eu,false,
2024-07-22 08:00:00,Belgium,Belgium,BE,58.41,97.24,87.7,50.74,entsoe.eu,false,
2024-07-22 09:00:00,Belgium,Belgium,BE,56.5,95.41,88.17,55.76,entsoe.eu,false,
2024-07-22 10:00:00,Belgium,Belgium,BE,54.45,93.11,88.49,57.28,entsoe.eu,false,
2024-07-22 11:00:00,Belgium,Belgium,BE,51.22,88.76,89.2,58.23,entsoe.eu,false,
2024-07-22 12:00:00,Belgium,Belgium,BE,48.65,86.36,89.67,59.08,entsoe.eu,false,
2024-07-22 13:00:00,Belgium,Belgium,BE,48.29,86.47,89.75,58.84,entsoe.eu,false,
2024-07-22 14:00:00,Belgium,Belgium,BE,54.07,92.42,88.65,56.12,entsoe.eu,false,
2024-07-22 15:00:00,Belgium,Belgium,BE,60.56,97.64,87.44,51.58,entsoe.eu,false,
2024-07-22 16:00:00,Belgium,Belgium,BE,63.35,98.51,86.96,46.16,entsoe.eu,false,
2024-07-22 17:00:00,Belgium,Belgium,BE,82.08,117.57,83.57,43.1,entsoe.eu,false,
2024-07-22 18:00:00,Belgium,Belgium,BE,89.41,122.64,82.76,40.82,entsoe.eu,false,
2024-07-22 19:00:00,Belgium,Belgium,BE,90.92,123.96,82.29,38.19,entsoe.eu,false,
2024-07-22 20:00:00,Belgium,Belgium,BE,92.33,125.76,81.85,38.31,entsoe.eu,false,
2024-07-22 21:00:00,Belgium,Belgium,BE,82.45,115.44,83.2,37.66,entsoe.eu,false,
2024-07-22 22:00:00,Belgium,Belgium,BE,57.42,87.14,87.68,34.4,entsoe.eu,false,
2024-07-22 23:00:00,Belgium,Belgium,BE,37.78,59.86,92.02,33.44,entsoe.eu,false,
2024-07-23 00:00:00,Belgium,Belgium,BE,55.53,85.13,87.95,31.01,entsoe.eu,false,
2024-07-23 01:00:00,Belgium,Belgium,BE,57.11,86.73,87.77,27.97,entsoe.eu,false,
2024-07-23 02:00:00,Belgium,Belgium,BE,54.0,82.6,88.38,26.98,entsoe.eu,false,
2024-07-23 03:00:00,Belgium,Belgium,BE,55.55,84.59,88.09,25.69,entsoe.eu,false,
2024-07-23 04:00:00,Belgium,Belgium,BE,65.96,97.64,86.24,26.75,entsoe.eu,false,
2024-07-23 05:00:00,Belgium,Belgium,BE,71.83,103.82,85.59,29.72,entsoe.eu,false,
2024-07-23 06:00:00,Belgium,Belgium,BE,66.64,98.39,86.66,34.12,entsoe.eu,false,
2024-07-23 07:00:00,Belgium,Belgium,BE,57.58,89.48,87.98,38.37,entsoe.eu,false,
2024-07-23 08:00:00,Belgium,Belgium,BE,49.51,81.25,89.54,43.42,entsoe.eu,false,
2024-07-23 09:00:00,Belgium,Belgium,BE,46.46,78.82,90.28,46.72,entsoe.eu,false,
2024-07-23 10:00:00,Belgium,Belgium,BE,46.82,79.97,90.18,49.08,entsoe.eu,false,
2024-07-23 11:00:00,Belgium,Belgium,BE,47.31,81.27,89.95,50.06,entsoe.eu,false,
2024-07-23 12:00:00,Belgium,Belgium,BE,47.6,81.49,89.96,48.97,entsoe.eu,false,
2024-07-23 13:00:00,Belgium,Belgium,BE,53.2,87.5,88.81,46.16,entsoe.eu,false,
2024-07-23 14:00:00,Belgium,Belgium,BE,56.3,90.03,88.04,40.64,entsoe.eu,false,
2024-07-23 15:00:00,Belgium,Belgium,BE,74.61,109.08,84.73,35.19,entsoe.eu,false,
2024-07-23 16:00:00,Belgium,Belgium,BE,87.32,125.86,81.26,31.34,entsoe.eu,false,
2024-07-23 17:00:00,Belgium,Belgium,BE,97.46,137.2,79.66,33.19,entsoe.eu,false,
2024-07-23 18:00:00,Belgium,Belgium,BE,108.17,145.82,78.71,30.5,entsoe.eu,false,
2024-07-23 19:00:00,Belgium,Belgium,BE,113.58,151.63,77.3,24.48,entsoe.eu,false,
2024-07-23 20:00:00,Belgium,Belgium,BE,129.84,171.28,74.53,21.7,entsoe.eu,false,
2024-07-23 21:00:00,Belgium,Belgium,BE,111.83,153.82,76.13,17.18,entsoe.eu,false,
2024-07-23 22:00:00,Belgium,Belgium,BE,81.9,117.3,81.78,15.59,entsoe.eu,false,
2024-07-23 23:00:00,Belgium,Belgium,BE,69.19,101.48,84.64,14.0,entsoe.eu,false,
2024-07-24 00:00:00,Belgium,Belgium,BE,68.78,101.09,84.76,12.91,entsoe.eu,false,
2024-07-24 01:00:00,Belgium,Belgium,BE,69.43,102.19,84.59,12.26,entsoe.eu,false,
2024-07-24 02:00:00,Belgium,Belgium,BE,66.01,97.9,85.23,12.16,entsoe.eu,false,
2024-07-24 03:00:00,Belgium,Belgium,BE,67.19,99.38,85.0,12.22,entsoe.eu,false,
2024-07-24 04:00:00,Belgium,Belgium,BE,87.92,126.07,80.42,12.65,entsoe.eu,false,
2024-07-24 05:00:00,Belgium,Belgium,BE,94.12,134.08,79.42,16.01,entsoe.eu,false,
2024-07-24 06:00:00,Belgium,Belgium,BE,98.23,138.79,80.13,24.76,entsoe.eu,false,
2024-07-24 07:00:00,Belgium,Belgium,BE,75.62,114.62,83.98,31.63,entsoe.eu,false,
2024-07-24 08:00:00,Belgium,Belgium,BE,75.71,116.54,84.19,40.28,entsoe.eu,false,
2024-07-24 09:00:00,Belgium,Belgium,BE,67.41,109.36,85.86,47.82,entsoe.eu,false,
2024-07-24 10:00:00,Belgium,Belgium,BE,60.07,101.93,87.01,53.77,entsoe.eu,false,
2024-07-24 11:00:00,Belgium,Belgium,BE,54.56,95.58,88.3,55.91,entsoe.eu,false,
2024-07-24 12:00:00,Belgium,Belgium,BE,53.32,94.24,88.47,56.55,entsoe.eu,false,
2024-07-24 13:00:00,Belgium,Belgium,BE,59.38,101.07,87.57,54.85,entsoe.eu,false,
2024-07-24 14:00:00,Belgium,Belgium,BE,62.93,104.95,86.75,52.1,entsoe.eu,false,
2024-07-24 15:00:00,Belgium,Belgium,BE,75.83,118.81,84.73,46.74,entsoe.eu,false,
2024-07-24 16:00:00,Belgium,Belgium,BE,77.87,118.06,83.46,33.93,entsoe.eu,false,
2024-07-24 17:00:00,Belgium,Belgium,BE,98.29,135.79,80.4,27.92,entsoe.eu,false,
2024-07-24 18:00:00,Belgium,Belgium,BE,112.31,150.87,77.26,21.46,entsoe.eu,false,
2024-07-24 19:00:00,Belgium,Belgium,BE,115.76,155.01,76.21,19.49,entsoe.eu,false,
2024-07-24 20:00:00,Belgium,Belgium,BE,109.04,146.54,77.43,18.02,entsoe.eu,false,
2024-07-24 21:00:00,Belgium,Belgium,BE,97.98,137.44,77.89,13.87,entsoe.eu,false,
2024-07-24 22:00:00,Belgium,Belgium,BE,89.73,128.85,79.64,14.45,entsoe.eu,false,
2024-07-24 23:00:00,Belgium,Belgium,BE,77.4,112.67,82.58,12.61,entsoe.eu,false,
2024-07-25 00:00:00,Belgium,Belgium,BE,77.86,113.18,82.68,13.18,entsoe.eu,false,
2024-07-25 01:00:00,Belgium,Belgium,BE,74.84,109.32,83.39,14.01,entsoe.eu,false,
2024-07-25 02:00:00,Belgium,Belgium,BE,73.58,107.95,83.46,14.06,entsoe.eu,false,
2024-07-25 03:00:00,Belgium,Belgium,BE,75.67,111.41,83.07,17.23,entsoe.eu,false,
2024-07-25 04:00:00,Belgium,Belgium,BE,93.59,133.79,79.18,19.11,entsoe.eu,false,
2024-07-25 05:00:00,Belgium,Belgium,BE,101.63,144.0,77.95,24.25,entsoe.eu,false,
2024-07-25 06:00:00,Belgium,Belgium,BE,91.47,132.33,80.23,29.79,entsoe.eu,false,
2024-07-25 07:00:00,Belgium,Belgium,BE,70.44,106.65,84.92,35.52,entsoe.eu,false,
2024-07-25 08:00:00,Belgium,Belgium,BE,65.67,102.99,86.05,41.36,entsoe.eu,false,
2024-07-25 09:00:00,Belgium,Belgium,BE,58.94,96.36,87.4,47.05,entsoe.eu,false,
2024-07-25 10:00:00,Belgium,Belgium,BE,57.01,95.26,87.55,50.52,entsoe.eu,false,
2024-07-25 11:00:00,Belgium,Belgium,BE,55.55,94.28,87.78,52.02,entsoe.eu,false,
2024-07-25 12:00:00,Belgium,Belgium,BE,56.96,94.91,87.65,49.92,entsoe.eu,false,
2024-07-25 13:00:00,Belgium,Belgium,BE,69.45,108.4,84.88,43.52,entsoe.eu,false,
2024-07-25 14:00:00,Belgium,Belgium,BE,65.46,101.52,85.83,38.79,entsoe.eu,false,
2024-07-25 15:00:00,Belgium,Belgium,BE,70.53,106.82,84.64,34.85,entsoe.eu,false,
2024-07-25 16:00:00,Belgium,Belgium,BE,83.33,120.5,82.3,29.82,entsoe.eu,false,
2024-07-25 17:00:00,Belgium,Belgium,BE,104.22,141.56,78.97,27.78,entsoe.eu,false,
2024-07-25 18:00:00,Belgium,Belgium,BE,117.53,159.42,75.8,26.67,entsoe.eu,false,
2024-07-25 19:00:00,Belgium,Belgium,BE,123.5,164.91,74.9,25.44,entsoe.eu,false,
2024-07-25 20:00:00,Belgium,Belgium,BE,130.19,174.53,72.82,24.54,entsoe.eu,false,
2024-07-25 21:00:00,Belgium,Belgium,BE,101.81,143.0,77.6,23.61,entsoe.eu,false,
2024-07-25 22:00:00,Belgium,Belgium,BE,81.42,117.24,81.98,26.34,entsoe.eu,false,
2024-07-25 23:00:00,Belgium,Belgium,BE,70.52,103.9,84.36,27.73,entsoe.eu,false,
2024-07-26 00:00:00,Belgium,Belgium,BE,47.47,71.8,89.6,29.32,entsoe.eu,false,
2024-07-26 01:00:00,Belgium,Belgium,BE,47.45,71.41,89.62,25.3,entsoe.eu,false,
2024-07-26 02:00:00,Belgium,Belgium,BE,46.49,70.32,89.8,25.2,entsoe.eu,false,
2024-07-26 03:00:00,Belgium,Belgium,BE,48.23,72.28,89.4,23.4,entsoe.eu,false,
2024-07-26 04:00:00,Belgium,Belgium,BE,72.73,106.11,83.85,21.28,entsoe.eu,false,
2024-07-26 05:00:00,Belgium,Belgium,BE,58.83,83.77,87.93,24.36,entsoe.eu,false,
2024-07-26 06:00:00,Belgium,Belgium,BE,56.02,78.08,89.79,30.08,entsoe.eu,false,
2024-07-26 07:00:00,Belgium,Belgium,BE,48.23,74.31,90.07,33.36,entsoe.eu,false,
2024-07-26 08:00:00,Belgium,Belgium,BE,60.88,96.19,87.12,39.11,entsoe.eu,false,
2024-07-26 09:00:00,Belgium,Belgium,BE,56.46,93.72,87.78,46.15,entsoe.eu,false,
2024-07-26 10:00:00,Belgium,Belgium,BE,57.02,96.34,87.54,51.17,entsoe.eu,false,
2024-07-26 11:00:00,Belgium,Belgium,BE,56.6,96.78,87.61,55.16,entsoe.eu,false,
2024-07-26 12:00:00,Belgium,Belgium,BE,57.7,98.15,87.37,55.35,entsoe.eu,false,
2024-07-26 13:00:00,Belgium,Belgium,BE,66.47,108.17,85.61,51.5,entsoe.eu,false,
2024-07-26 14:00:00,Belgium,Belgium,BE,73.63,114.53,83.88,42.08,entsoe.eu,false,
2024-07-26 15:00:00,Belgium,Belgium,BE,81.2,121.34,82.36,35.35,entsoe.eu,false,
2024-07-26 16:00:00,Belgium,Belgium,BE,101.73,145.18,77.58,29.58,entsoe.eu,false,
2024-07-26 17:00:00,Belgium,Belgium,BE,121.73,164.93,74.55,26.21,entsoe.eu,false,
2024-07-26 18:00:00,Belgium,Belgium,BE,127.88,170.11,73.63,22.82,entsoe.eu,false,
2024-07-26 19:00:00,Belgium,Belgium,BE,126.79,167.57,74.25,20.85,entsoe.eu,false,
2024-07-26 20:00:00,Belgium,Belgium,BE,133.82,175.83,72.86,18.72,entsoe.eu,false,
2024-07-26 21:00:00,Belgium,Belgium,BE,143.82,194.73,68.12,12.54,entsoe.eu,false,
2024-07-26 22:00:00,Belgium,Belgium,BE,110.48,148.17,75.83,13.07,entsoe.eu,false,
2024-07-26 23:00:00,Belgium,Belgium,BE,104.09,141.55,76.77,10.12,entsoe.eu,false,
2024-07-27 00:00:00,Belgium,Belgium,BE,99.22,135.6,77.88,9.05,entsoe.eu,false,
2024-07-27 01:00:00,Belgium,Belgium,BE,89.35,123.51,79.83,8.53,entsoe.eu,false,
2024-07-27 02:00:00,Belgium,Belgium,BE,86.33,119.82,80.51,8.55,entsoe.eu,false,
2024-07-27 03:00:00,Belgium,Belgium,BE,81.19,113.46,81.58,8.76,entsoe.eu,false,
2024-07-27 04:00:00,Belgium,Belgium,BE,81.31,113.75,81.69,10.02,entsoe.eu,false,
2024-07-27 05:00:00,Belgium,Belgium,BE,67.95,98.19,84.78,14.53,entsoe.eu,false,
2024-07-27 06:00:00,Belgium,Belgium,BE,52.29,80.23,88.33,21.21,entsoe.eu,false,
2024-07-27 07:00:00,Belgium,Belgium,BE,66.45,102.47,85.48,28.36,entsoe.eu,false,
2024-07-27 08:00:00,Belgium,Belgium,BE,67.92,106.1,85.16,34.2,entsoe.eu,false,
2024-07-27 09:00:00,Belgium,Belgium,BE,70.68,110.75,84.57,38.74,entsoe.eu,false,
2024-07-27 10:00:00,Belgium,Belgium,BE,68.58,109.25,85.07,42.06,entsoe.eu,false,
2024-07-27 11:00:00,Belgium,Belgium,BE,65.54,104.43,85.76,39.4,entsoe.eu,false,
2024-07-27 12:00:00,Belgium,Belgium,BE,61.49,98.97,86.39,37.22,entsoe.eu,false,
2024-07-27 13:00:00,Belgium,Belgium,BE,59.98,95.99,86.86,35.42,entsoe.eu,false,
2024-07-27 14:00:00,Belgium,Belgium,BE,58.22,93.67,87.28,35.65,entsoe.eu,false,
2024-07-27 15:00:00,Belgium,Belgium,BE,64.41,100.63,85.88,32.11,entsoe.eu,false,
2024-07-27 16:00:00,Belgium,Belgium,BE,72.79,109.64,84.09,29.26,entsoe.eu,false,
2024-07-27 17:00:00,Belgium,Belgium,BE,86.75,120.66,83.0,29.52,entsoe.eu,false,
2024-07-27 18:00:00,Belgium,Belgium,BE,84.48,116.93,83.06,23.79,entsoe.eu,false,
2024-07-27 19:00:00,Belgium,Belgium,BE,96.04,128.78,81.03,20.49,entsoe.eu,false,
2024-07-27 20:00:00,Belgium,Belgium,BE,108.43,144.19,78.38,20.07,entsoe.eu,false,
2024-07-27 21:00:00,Belgium,Belgium,BE,105.95,144.49,77.7,17.12,entsoe.eu,false,
2024-07-27 22:00:00,Belgium,Belgium,BE,58.73,84.45,87.35,13.94,entsoe.eu,false,
2024-07-27 23:00:00,Belgium,Belgium,BE,43.11,64.87,90.97,13.72,entsoe.eu,false,
2024-07-28 00:00:00,Belgium,Belgium,BE,42.12,63.87,91.12,13.07,entsoe.eu,false,
2024-07-28 01:00:00,Belgium,Belgium,BE,40.61,61.94,91.45,12.67,entsoe.eu,false,
2024-07-28 02:00:00,Belgium,Belgium,BE,54.63,83.32,88.09,13.19,entsoe.eu,false,
2024-07-28 03:00:00,Belgium,Belgium,BE,41.73,63.42,91.27,11.62,entsoe.eu,false,
2024-07-28 04:00:00,Belgium,Belgium,BE,42.54,64.91,91.07,12.78,entsoe.eu,false,
2024-07-28 05:00:00,Belgium,Belgium,BE,57.29,88.81,87.64,20.14,entsoe.eu,false,
2024-07-28 06:00:00,Belgium,Belgium,BE,53.44,86.61,88.49,29.54,entsoe.eu,false,
2024-07-28 07:00:00,Belgium,Belgium,BE,56.62,93.89,88.11,41.38,entsoe.eu,false,
2024-07-28 08:00:00,Belgium,Belgium,BE,61.07,102.17,87.33,50.92,entsoe.eu,false,
2024-07-28 09:00:00,Belgium,Belgium,BE,54.82,95.5,88.57,57.11,entsoe.eu,false,
2024-07-28 10:00:00,Belgium,Belgium,BE,52.99,93.82,88.82,59.57,entsoe.eu,false,
2024-07-28 11:00:00,Belgium,Belgium,BE,51.58,92.24,89.06,58.74,entsoe.eu,false,
2024-07-28 12:00:00,Belgium,Belgium,BE,49.71,90.01,89.35,58.03,entsoe.eu,false,
2024-07-28 13:00:00,Belgium,Belgium,BE,51.52,92.11,88.93,57.54,entsoe.eu,false,
2024-07-28 14:00:00,Belgium,Belgium,BE,59.85,101.33,87.81,54.05,entsoe.eu,false,
2024-07-28 15:00:00,Belgium,Belgium,BE,66.04,107.05,86.81,47.05,entsoe.eu,false,
2024-07-28 16:00:00,Belgium,Belgium,BE,60.74,97.2,87.51,36.69,entsoe.eu,false,
2024-07-28 17:00:00,Belgium,Belgium,BE,72.79,109.45,84.86,28.23,entsoe.eu,false,
2024-07-28 18:00:00,Belgium,Belgium,BE,90.01,127.39,81.27,20.01,entsoe.eu,false,
2024-07-28 19:00:00,Belgium,Belgium,BE,98.38,135.8,79.66,16.98,entsoe.eu,false,
2024-07-28 20:00:00,Belgium,Belgium,BE,96.13,133.29,79.84,18.33,entsoe.eu,false,
2024-07-28 21:00:00,Belgium,Belgium,BE,79.54,113.29,83.15,19.03,entsoe.eu,false,
2024-07-28 22:00:00,Belgium,Belgium,BE,45.37,66.19,91.05,18.66,entsoe.eu,false,
2024-07-28 23:00:00,Belgium,Belgium,BE,46.78,68.51,90.45,18.44,entsoe.eu,false,
2024-07-29 00:00:00,Belgium,Belgium,BE,61.57,92.04,86.41,20.09,entsoe.eu,false,
2024-07-29 01:00:00,Belgium,Belgium,BE,60.9,91.28,86.59,20.01,entsoe.eu,false,
2024-07-29 02:00:00,Belgium,Belgium,BE,63.96,94.99,86.05,19.25,entsoe.eu,false,
2024-07-29 03:00:00,Belgium,Belgium,BE,72.43,100.67,85.97,22.59,entsoe.eu,false,
2024-07-29 04:00:00,Belgium,Belgium,BE,77.11,105.72,85.36,23.4,entsoe.eu,false,
2024-07-29 05:00:00,Belgium,Belgium,BE,80.38,111.58,84.68,28.13,entsoe.eu,false,
2024-07-29 06:00:00,Belgium,Belgium,BE,77.07,110.08,85.5,35.17,entsoe.eu,false,
2024-07-29 07:00:00,Belgium,Belgium,BE,73.74,112.75,84.63,41.11,entsoe.eu,false,
2024-07-29 08:00:00,Belgium,Belgium,BE,64.73,106.25,86.84,52.46,entsoe.eu,false,
2024-07-29 09:00:00,Belgium,Belgium,BE,52.97,92.85,88.63,56.8,entsoe.eu,false,
2024-07-29 10:00:00,Belgium,Belgium,BE,52.83,93.13,89.19,60.76,entsoe.eu,false,
2024-07-29 11:00:00,Belgium,Belgium,BE,50.13,90.13,89.63,61.55,entsoe.eu,false,
2024-07-29 12:00:00,Belgium,Belgium,BE,48.79,88.39,89.68,61.02,entsoe.eu,false,
2024-07-29 13:00:00,Belgium,Belgium,BE,53.78,93.95,88.77,58.69,entsoe.eu,false,
2024-07-29 14:00:00,Belgium,Belgium,BE,61.36,102.24,87.4,55.02,entsoe.eu,false,
2024-07-29 15:00:00,Belgium,Belgium,BE,61.48,99.62,86.9,45.14,entsoe.eu,false,
2024-07-29 16:00:00,Belgium,Belgium,BE,78.76,118.88,82.95,37.37,entsoe.eu,false,
2024-07-29 17:00:00,Belgium,Belgium,BE,109.65,148.83,78.13,32.79,entsoe.eu,false,
2024-07-29 18:00:00,Belgium,Belgium,BE,115.39,153.11,77.35,25.36,entsoe.eu,false,
2024-07-29 19:00:00,Belgium,Belgium,BE,114.56,151.22,77.34,21.45,entsoe.eu,false,
2024-07-29 20:00:00,Belgium,Belgium,BE,129.87,171.19,73.32,18.89,entsoe.eu,false,
2024-07-29 21:00:00,Belgium,Belgium,BE,120.07,163.57,73.77,14.94,entsoe.eu,false,
2024-07-29 22:00:00,Belgium,Belgium,BE,84.16,118.7,81.51,15.66,entsoe.eu,false,
2024-07-29 23:00:00,Belgium,Belgium,BE,67.05,97.71,85.17,13.78,entsoe.eu,false,
2024-07-30 00:00:00,Belgium,Belgium,BE,63.1,92.89,85.78,12.65,entsoe.eu,false,
2024-07-30 01:00:00,Belgium,Belgium,BE,60.78,89.96,86.39,11.96,entsoe.eu,false,
2024-07-30 02:00:00,Belgium,Belgium,BE,66.74,97.5,85.15,11.15,entsoe.eu,false,
2024-07-30 03:00:00,Belgium,Belgium,BE,66.98,97.86,85.06,10.69,entsoe.eu,false,
2024-07-30 04:00:00,Belgium,Belgium,BE,73.2,105.57,83.83,12.28,entsoe.eu,false,
2024-07-30 05:00:00,Belgium,Belgium,BE,85.06,116.87,83.21,21.77,entsoe.eu,false,
2024-07-30 06:00:00,Belgium,Belgium,BE,85.55,125.1,81.6,28.78,entsoe.eu,false,
2024-07-30 07:00:00,Belgium,Belgium,BE,66.34,103.85,85.79,37.67,entsoe.eu,false,
2024-07-30 08:00:00,Belgium,Belgium,BE,57.97,96.74,87.52,47.48,entsoe.eu,false,
2024-07-30 09:00:00,Belgium,Belgium,BE,52.84,92.55,88.42,55.12,entsoe.eu,false,
2024-07-30 10:00:00,Belgium,Belgium,BE,53.63,93.64,88.89,58.36,entsoe.eu,false,
2024-07-30 11:00:00,Belgium,Belgium,BE,51.99,91.81,89.42,60.59,entsoe.eu,false,
2024-07-30 12:00:00,Belgium,Belgium,BE,52.44,92.18,89.41,61.29,entsoe.eu,false,
2024-07-30 13:00:00,Belgium,Belgium,BE,57.52,97.97,88.09,58.47,entsoe.eu,false,
2024-07-30 14:00:00,Belgium,Belgium,BE,69.9,111.83,85.8,52.81,entsoe.eu,false,
2024-07-30 15:00:00,Belgium,Belgium,BE,71.81,112.5,84.51,44.95,entsoe.eu,false,
2024-07-30 16:00:00,Belgium,Belgium,BE,95.64,140.14,78.68,35.97,entsoe.eu,false,
2024-07-30 17:00:00,Belgium,Belgium,BE,128.39,173.3,72.68,28.14,entsoe.eu,false,
2024-07-30 18:00:00,Belgium,Belgium,BE,139.95,185.98,69.76,20.31,entsoe.eu,false,
2024-07-30 19:00:00,Belgium,Belgium,BE,140.15,184.66,69.73,16.99,entsoe.eu,false,
2024-07-30 20:00:00,Belgium,Belgium,BE,145.39,190.71,68.73,18.81,entsoe.eu,false,
2024-07-30 21:00:00,Belgium,Belgium,BE,126.34,172.11,71.05,16.68,entsoe.eu,false,
2024-07-30 22:00:00,Belgium,Belgium,BE,93.81,130.44,79.05,16.98,entsoe.eu,false,
2024-07-30 23:00:00,Belgium,Belgium,BE,71.89,102.85,84.3,17.29,entsoe.eu,false,
2024-07-31 00:00:00,Belgium,Belgium,BE,74.21,105.76,83.98,17.16,entsoe.eu,false,
2024-07-31 01:00:00,Belgium,Belgium,BE,73.37,106.28,83.66,14.95,entsoe.eu,false,
2024-07-31 02:00:00,Belgium,Belgium,BE,81.42,117.14,81.66,14.63,entsoe.eu,false,
2024-07-31 03:00:00,Belgium,Belgium,BE,88.93,126.87,79.89,16.69,entsoe.eu,false,
2024-07-31 04:00:00,Belgium,Belgium,BE,91.78,130.57,79.24,20.42,entsoe.eu,false,
2024-07-31 05:00:00,Belgium,Belgium,BE,107.64,150.22,76.06,22.31,entsoe.eu,false,
2024-07-31 06:00:00,Belgium,Belgium,BE,96.75,136.0,79.25,25.61,entsoe.eu,false,
2024-07-31 07:00:00,Belgium,Belgium,BE,85.14,123.57,81.76,31.71,entsoe.eu,false,
2024-07-31 08:00:00,Belgium,Belgium,BE,87.09,128.73,80.64,34.53,entsoe.eu,false,
2024-07-31 09:00:00,Belgium,Belgium,BE,74.9,116.09,83.53,42.24,entsoe.eu,false,
2024-07-31 10:00:00,Belgium,Belgium,BE,76.24,118.64,83.6,45.92,entsoe.eu,false,
2024-07-31 11:00:00,Belgium,Belgium,BE,81.57,125.4,82.95,48.4,entsoe.eu,false,
